,k,t,i,b,x,y,z,r,Volume
1111,1,8,4,c,10800,800,1000,1,1440000000
1112,1,8,4,c,10800,800,2000,1,1440000000
1113,1,8,1,b,12600,0,0,0,1200000000
1114,1,8,2,b,12600,0,1000,0,1200000000
1115,1,8,1,b,12600,0,2000,0,1200000000
1116,1,8,7,c,0,800,0,1,1440000000
1117,1,8,4,c,0,800,1000,1,1440000000
1118,1,8,4,c,0,800,2000,1,1440000000
1119,1,8,3,a,1800,1000,0,0,1440000000
1120,1,8,3,a,1800,1000,750,0,1440000000
1121,1,8,3,a,1800,1000,1500,0,1440000000
1122,1,8,5,a,1800,1000,2250,0,1440000000
1123,1,8,2,b,3400,1200,0,1,1200000000
1124,1,8,2,b,3400,1200,1000,1,1200000000
1125,1,8,1,b,3400,1200,2000,1,1200000000
1126,1,8,3,a,4600,1200,0,0,1440000000
1127,1,8,9,a,4600,1200,750,0,1440000000
1128,1,8,3,a,4600,1200,1500,0,1440000000
1129,1,8,3,a,4600,1200,2250,0,1440000000
1130,1,8,4,c,6200,1200,0,1,1440000000
1131,1,8,7,c,6200,1200,1000,1,1440000000
1132,1,8,4,c,6200,1200,2000,1,1440000000
1133,1,8,10,c,0,1600,0,1,1440000000
1134,1,8,4,c,0,1600,1000,1,1440000000
1135,1,8,7,c,0,1600,2000,1,1440000000
1136,1,8,6,b,12600,1200,0,0,1200000000
1137,1,8,8,b,12600,1200,1000,0,1200000000
1138,1,8,2,b,12600,1200,2000,0,1200000000
1139,1,8,1,b,8000,1200,0,0,1200000000
1140,1,8,2,b,8000,1200,1000,0,1200000000
1141,1,8,1,b,8000,1200,2000,0,1200000000
1142,1,8,4,c,9000,1600,0,1,1440000000
1143,1,8,4,c,9000,1600,1000,1,1440000000
1144,1,8,4,c,9000,1600,2000,1,1440000000
1145,1,8,7,c,10800,1600,0,1,1440000000
1146,1,8,4,c,10800,1600,1000,1,1440000000
1147,1,8,4,c,10800,1600,2000,1,1440000000
1148,0,9,8,b,0,0,0,0,1200000000
1149,0,9,6,b,0,0,1000,0,1200000000
1150,0,9,1,b,0,0,2000,0,1200000000
1151,0,9,6,b,0,1200,0,0,1200000000
1152,0,9,8,b,0,1200,1000,0,1200000000
1153,0,9,6,b,0,1200,2000,0,1200000000
1154,0,9,2,b,1000,0,0,0,1200000000
1155,0,9,8,b,1000,0,1000,0,1200000000
1156,0,9,6,b,1000,0,2000,0,1200000000
1157,0,9,1,b,1000,1200,0,0,1200000000
1158,0,9,8,b,1000,1200,1000,0,1200000000
1159,0,9,6,b,1000,1200,2000,0,1200000000
1160,0,9,2,b,2000,0,0,0,1200000000
1161,0,9,6,b,2000,0,1000,0,1200000000
1162,0,9,8,b,2000,0,2000,0,1200000000
1163,0,9,1,b,2000,1200,0,0,1200000000
1164,0,9,6,b,2000,1200,1000,0,1200000000
1165,0,9,8,b,2000,1200,2000,0,1200000000
1166,0,9,6,b,3000,0,0,0,1200000000
1167,0,9,2,b,3000,0,1000,0,1200000000
1168,0,9,8,b,3000,0,2000,0,1200000000
1169,0,9,9,a,3000,1200,0,0,1440000000
1170,0,9,3,a,3000,1200,750,0,1440000000
1171,0,9,5,a,3000,1200,1500,0,1440000000
1172,0,9,5,a,3000,1200,2250,0,1440000000
1173,0,9,6,b,4000,0,0,0,1200000000
1174,0,9,1,b,4000,0,1000,0,1200000000
1175,0,9,6,b,4000,0,2000,0,1200000000
1176,0,9,8,b,4600,1200,0,0,1200000000
1177,0,9,2,b,4600,1200,1000,0,1200000000
1178,0,9,6,b,4600,1200,2000,0,1200000000
1179,0,9,3,a,5000,0,0,0,1440000000
1180,0,9,5,a,5000,0,750,0,1440000000
1181,0,9,3,a,5000,0,1500,0,1440000000
1182,0,9,5,a,5000,0,2250,0,1440000000
1183,0,9,1,b,5600,1200,0,0,1200000000
1184,0,9,6,b,5600,1200,1000,0,1200000000
1185,0,9,6,b,5600,1200,2000,0,1200000000
1186,0,9,2,b,6600,0,0,0,1200000000
1187,0,9,6,b,6600,0,1000,0,1200000000
1188,0,9,1,b,6600,0,2000,0,1200000000
1189,0,9,6,b,6600,1200,0,0,1200000000
1190,0,9,2,b,6600,1200,1000,0,1200000000
1191,0,9,6,b,6600,1200,2000,0,1200000000
1192,0,9,1,b,7600,0,0,0,1200000000
1193,0,9,6,b,7600,0,1000,0,1200000000
1194,0,9,6,b,7600,0,2000,0,1200000000
1195,0,9,3,a,7600,1200,0,0,1440000000
1196,0,9,5,a,7600,1200,750,0,1440000000
1197,0,9,3,a,7600,1200,1500,0,1440000000
1198,0,9,5,a,7600,1200,2250,0,1440000000
1199,0,9,2,b,8600,0,0,0,1200000000
1200,0,9,6,b,8600,0,1000,0,1200000000
1201,0,9,1,b,8600,0,2000,0,1200000000
1202,0,9,2,b,9200,1200,0,0,1200000000
1203,0,9,1,b,9200,1200,1000,0,1200000000
1204,0,9,2,b,9200,1200,2000,0,1200000000
1205,0,9,1,b,9600,0,0,0,1200000000
1206,0,9,2,b,9600,0,1000,0,1200000000
1207,0,9,1,b,9600,0,2000,0,1200000000
1208,0,9,5,a,10200,1200,0,0,1440000000
1209,0,9,3,a,10200,1200,750,0,1440000000
1210,0,9,3,a,10200,1200,1500,0,1440000000
1211,0,9,3,a,10200,1200,2250,0,1440000000
1212,0,9,2,b,10600,0,0,0,1200000000
1213,0,9,1,b,10600,0,1000,0,1200000000
1214,0,9,2,b,10600,0,2000,0,1200000000
1215,0,9,1,b,11600,0,0,0,1200000000
1216,0,9,2,b,11600,0,1000,0,1200000000
1217,0,9,1,b,11600,0,2000,0,1200000000
1218,0,9,2,b,12600,0,0,0,1200000000
1219,0,9,1,b,12600,0,1000,0,1200000000
1220,0,9,2,b,12600,0,2000,0,1200000000
1221,0,9,3,a,11800,1200,0,0,1440000000
1222,0,9,3,a,11800,1200,750,0,1440000000
1223,0,9,3,a,11800,1200,1500,0,1440000000
1224,0,9,3,a,11800,1200,2250,0,1440000000
1225,1,9,1,b,0,0,0,0,1200000000
1226,1,9,2,b,0,0,1000,0,1200000000
1227,1,9,1,b,0,0,2000,0,1200000000
1228,1,9,2,b,0,1200,0,0,1200000000
1229,1,9,1,b,0,1200,1000,0,1200000000
1230,1,9,6,b,0,1200,2000,0,1200000000
1231,1,9,7,c,1000,0,0,0,1440000000
1232,1,9,4,c,1000,0,1000,0,1440000000
1233,1,9,4,c,1000,0,2000,0,1440000000
1234,1,9,5,a,1800,0,0,1,1440000000
1235,1,9,3,a,1800,0,750,1,1440000000
1236,1,9,3,a,1800,0,1500,1,1440000000
1237,1,9,3,a,1800,0,2250,1,1440000000
1238,1,9,5,a,3000,0,0,1,1440000000
1239,1,9,3,a,3000,0,750,1,1440000000
1240,1,9,3,a,3000,0,1500,1,1440000000
1241,1,9,3,a,3000,0,2250,1,1440000000
1242,1,9,5,a,4200,0,0,1,1440000000
1243,1,9,3,a,4200,0,750,1,1440000000
1244,1,9,3,a,4200,0,1500,1,1440000000
1245,1,9,3,a,4200,0,2250,1,1440000000
1246,1,9,2,b,5400,0,0,0,1200000000
1247,1,9,1,b,5400,0,1000,0,1200000000
1248,1,9,2,b,5400,0,2000,0,1200000000
1249,1,9,1,b,5400,1200,0,0,1200000000
1250,1,9,2,b,5400,1200,1000,0,1200000000
1251,1,9,8,b,5400,1200,2000,0,1200000000
1252,1,9,5,a,6400,0,0,1,1440000000
1253,1,9,3,a,6400,0,750,1,1440000000
1254,1,9,3,a,6400,0,1500,1,1440000000
1255,1,9,5,a,6400,0,2250,1,1440000000
1256,1,9,6,b,7600,0,0,0,1200000000
1257,1,9,1,b,7600,0,1000,0,1200000000
1258,1,9,2,b,7600,0,2000,0,1200000000
1259,1,9,10,c,6400,1600,0,1,1440000000
1260,1,9,7,c,6400,1600,1000,1,1440000000
1261,1,9,4,c,6400,1600,2000,1,1440000000
1262,1,9,1,b,8200,1200,0,0,1200000000
1263,1,9,2,b,8200,1200,1000,0,1200000000
1264,1,9,1,b,8200,1200,2000,0,1200000000
1265,1,9,2,b,8600,0,0,0,1200000000
1266,1,9,6,b,8600,0,1000,0,1200000000
1267,1,9,1,b,8600,0,2000,0,1200000000
1268,1,9,2,b,9200,1200,0,0,1200000000
1269,1,9,1,b,9200,1200,1000,0,1200000000
1270,1,9,8,b,9200,1200,2000,0,1200000000
1271,1,9,4,c,1800,1600,0,1,1440000000
1272,1,9,7,c,1800,1600,1000,1,1440000000
1273,1,9,4,c,1800,1600,2000,1,1440000000
1274,1,9,3,a,9600,0,0,0,1440000000
1275,1,9,9,a,9600,0,750,0,1440000000
1276,1,9,3,a,9600,0,1500,0,1440000000
1277,1,9,3,a,9600,0,2250,0,1440000000
1278,1,9,5,a,10200,1200,0,0,1440000000
1279,1,9,3,a,10200,1200,750,0,1440000000
1280,1,9,3,a,10200,1200,1500,0,1440000000
1281,1,9,3,a,10200,1200,2250,0,1440000000
1282,1,9,5,a,11200,0,0,0,1440000000
1283,1,9,3,a,11200,0,750,0,1440000000
1284,1,9,3,a,11200,0,1500,0,1440000000
1285,1,9,3,a,11200,0,2250,0,1440000000
1286,1,9,4,c,12800,0,0,0,1440000000
1287,1,9,4,c,12800,0,1000,0,1440000000
1288,1,9,7,c,12800,0,2000,0,1440000000
1289,1,9,4,c,3600,1600,0,1,1440000000
1290,1,9,4,c,3600,1600,1000,1,1440000000
1291,1,9,7,c,3600,1600,2000,1,1440000000
1292,1,9,2,b,11800,1200,0,0,1200000000
1293,1,9,6,b,11800,1200,1000,0,1200000000
1294,1,9,1,b,11800,1200,2000,0,1200000000
1295,0,10,6,b,0,0,0,0,1200000000
1296,0,10,8,b,0,0,1000,0,1200000000
1297,0,10,1,b,0,0,2000,0,1200000000
1298,0,10,6,b,0,1200,0,0,1200000000
1299,0,10,2,b,0,1200,1000,0,1200000000
1300,0,10,8,b,0,1200,2000,0,1200000000
1301,0,10,6,b,1000,0,0,0,1200000000
1302,0,10,1,b,1000,0,1000,0,1200000000
1303,0,10,8,b,1000,0,2000,0,1200000000
1304,0,10,6,b,1000,1200,0,0,1200000000
1305,0,10,2,b,1000,1200,1000,0,1200000000
1306,0,10,6,b,1000,1200,2000,0,1200000000
1307,0,10,8,b,2000,0,0,0,1200000000
1308,0,10,6,b,2000,0,1000,0,1200000000
1309,0,10,1,b,2000,0,2000,0,1200000000
1310,0,10,5,a,2000,1200,0,0,1440000000
1311,0,10,3,a,2000,1200,750,0,1440000000
1312,0,10,5,a,2000,1200,1500,0,1440000000
1313,0,10,3,a,2000,1200,2250,0,1440000000
1314,0,10,8,b,3000,0,0,0,1200000000
1315,0,10,6,b,3000,0,1000,0,1200000000
1316,0,10,2,b,3000,0,2000,0,1200000000
1317,0,10,8,b,3600,1200,0,0,1200000000
1318,0,10,6,b,3600,1200,1000,0,1200000000
1319,0,10,1,b,3600,1200,2000,0,1200000000
1320,0,10,6,b,4000,0,0,0,1200000000
1321,0,10,2,b,4000,0,1000,0,1200000000
1322,0,10,6,b,4000,0,2000,0,1200000000
1323,0,10,5,a,4600,1200,0,0,1440000000
1324,0,10,3,a,4600,1200,750,0,1440000000
1325,0,10,5,a,4600,1200,1500,0,1440000000
1326,0,10,5,a,4600,1200,2250,0,1440000000
1327,0,10,6,b,5000,0,0,0,1200000000
1328,0,10,1,b,5000,0,1000,0,1200000000
1329,0,10,6,b,5000,0,2000,0,1200000000
1330,0,10,2,b,6000,0,0,0,1200000000
1331,0,10,6,b,6000,0,1000,0,1200000000
1332,0,10,1,b,6000,0,2000,0,1200000000
1333,0,10,6,b,6200,1200,0,0,1200000000
1334,0,10,2,b,6200,1200,1000,0,1200000000
1335,0,10,6,b,6200,1200,2000,0,1200000000
1336,0,10,1,b,7000,0,0,0,1200000000
1337,0,10,2,b,7000,0,1000,0,1200000000
1338,0,10,1,b,7000,0,2000,0,1200000000
1339,0,10,2,b,7200,1200,0,0,1200000000
1340,0,10,1,b,7200,1200,1000,0,1200000000
1341,0,10,2,b,7200,1200,2000,0,1200000000
1342,0,10,7,c,8000,0,0,1,1440000000
1343,0,10,10,c,8000,0,1000,1,1440000000
1344,0,10,4,c,8000,0,2000,1,1440000000
1345,0,10,7,c,8200,800,0,1,1440000000
1346,0,10,4,c,8200,800,1000,1,1440000000
1347,0,10,4,c,8200,800,2000,1,1440000000
1348,0,10,1,b,10000,0,0,0,1200000000
1349,0,10,2,b,10000,0,1000,0,1200000000
1350,0,10,1,b,10000,0,2000,0,1200000000
1351,0,10,2,b,10000,1200,0,0,1200000000
1352,0,10,1,b,10000,1200,1000,0,1200000000
1353,0,10,2,b,10000,1200,2000,0,1200000000
1354,0,10,4,c,8200,1600,0,1,1440000000
1355,0,10,4,c,8200,1600,1000,1,1440000000
1356,0,10,4,c,8200,1600,2000,1,1440000000
1357,0,10,3,a,11000,0,0,0,1440000000
1358,0,10,5,a,11000,0,750,0,1440000000
1359,0,10,3,a,11000,0,1500,0,1440000000
1360,0,10,9,a,11000,0,2250,0,1440000000
1361,0,10,1,b,12600,0,0,0,1200000000
1362,0,10,6,b,12600,0,1000,0,1200000000
1363,0,10,8,b,12600,0,2000,0,1200000000
1364,0,10,3,a,11000,1200,0,0,1440000000
1365,0,10,3,a,11000,1200,750,0,1440000000
1366,0,10,5,a,11000,1200,1500,0,1440000000
1367,0,10,3,a,11000,1200,2250,0,1440000000
1368,0,10,2,b,12600,1200,0,0,1200000000
1369,0,10,1,b,12600,1200,1000,0,1200000000
1370,0,10,2,b,12600,1200,2000,0,1200000000
